,loss,acc,val_loss,val_acc
0,1.36196768283844,0.3651685416698456,0.7786285877227783,0.6715328693389893
1,1.036743402481079,0.5056179761886597,0.7250259518623352,0.7372262477874756
2,0.9750030040740967,0.5084269642829895,0.6037551760673523,0.7737226486206055
3,0.8702240586280823,0.632022500038147,0.5008550882339478,0.8467153310775757
4,0.7459542751312256,0.648876428604126,0.45125889778137207,0.8248175382614136
5,0.7077295780181885,0.6966292262077332,0.418202668428421,0.8540145754814148
6,0.6255232691764832,0.7191011309623718,0.41841164231300354,0.8102189898490906
7,0.555422306060791,0.7584269642829895,0.38517192006111145,0.8686131238937378
8,0.5214446783065796,0.7696629166603088,0.4023193120956421,0.8102189898490906
9,0.46440616250038147,0.8146067261695862,0.40124595165252686,0.8102189898490906
10,0.4201893210411072,0.8398876190185547,0.4276909828186035,0.8102189898490906
11,0.39268916845321655,0.8623595237731934,0.41456496715545654,0.8029196858406067
12,0.37597498297691345,0.8651685118675232,0.3936465382575989,0.8102189898490906
13,0.35610514879226685,0.8651685118675232,0.42005544900894165,0.8394160866737366
14,0.3228757083415985,0.882022500038147,0.4162497818470001,0.8102189898490906
15,0.28818896412849426,0.898876428604126,0.4221354126930237,0.8248175382614136
16,0.2899385392665863,0.9185393452644348,0.41725602746009827,0.8248175382614136
17,0.27143362164497375,0.8960674405097961,0.41664960980415344,0.8467153310775757
18,0.2380119264125824,0.9410112500190735,0.38635528087615967,0.8467153310775757
19,0.22939752042293549,0.9241573214530945,0.3812551200389862,0.8540145754814148
